Year;Month;Day;PM25max;O3max;Death;Tmean;RH;OXmax
2011;11;15;18.33333333;25;2;5.768472524;72.09249677;20.1356650768415
2011;11;16;33;26.83333333;5;3.542300528;66.42613743;17.7419183889772
2011;11;17;26;29.83333333;1;-0.105867743;74.30574401;22.3582405935347
2011;11;18;19;30;6;-2.715305806;79.69313443;21.7376788553259
2011;11;19;29.66666667;24.83333333;3;1.042533375;73.6171671;19.0058293587705
2011;11;20;32;33.66666667;3;0.838869916;66.27422;18.894541600424
2011;11;21;20.66666667;33;6;-7.32257063;68.38353051;13.3730789613143
2011;11;22;40;26.66666667;6;-7.80991928;56.57650232;11
2011;11;23;27.33333333;27;2;-6.349580876;77.54455685;17.3296237413884
2011;11;24;29;18.66666667;2;-4.458553244;62.21016033;16.7647058823529
2011;11;25;33.33333333;16.16666667;4;1.870226638;79.91128558;15.1049284578696
2011;11;26;30;25.5;0;3.143666563;81.95854354;11.4451510333863
2011;11;27;14.33333333;24;1;3.374961192;73.05064373;12.206279809221
2011;11;28;18.66666667;21;2;3.581185967;66.35732251;22.2077371489136
2011;11;29;18;15.5;3;0.371856566;69.963548;12.7896131425543
2011;11;30;9;16;6;4.708553244;72.71988669;17.8161102278749
2011;12;1;13.66666667;33.5;5;-2.670599193;79.15293081;17.0556438791733
2011;12;2;35;19;3;-3.988512884;83.17684801;12.0683624801272
2011;12;3;39.66666667;26.33333333;2;-6.096398634;71.79906896;21.7562268150503
2011;12;4;51.33333333;22.33333333;1;-1.230596088;60.4486183;20.6820349761526
2011;12;5;39.33333333;14;1;3.287643589;83.84768642;19.4016958134605
2011;12;6;13;32.16666667;4;-0.749379075;87.47947852;18.360492845787
2011;12;7;9.666666667;30.5;3;-1.98144986;90.57859244;20.5871754107048
2011;12;8;19;29;3;-4.345312015;77.01249968;18.6078431372549
2011;12;9;18.33333333;28.4;8;-3.509546725;78.18146793;19.2119766825649
2011;12;10;34.66666667;31.66666667;5;-6.988124806;68.32436562;16.8781134075252
2011;12;11;35;29.33333333;5;-9.242626514;52.58903232;16.4244833068363
2011;12;12;44.33333333;28.83333333;3;-2.585687675;78.33814457;12.9856915739269
2011;12;13;42.33333333;23.33333333;4;-1.958553244;81.85401343;23.4901960784314
2011;12;14;30;24.16666667;4;-1.526699783;88.42490022;22.5850556438792
2011;12;15;28.66666667;17.33333333;2;1.445048122;71.76486362;19.6820349761526
2011;12;16;18.33333333;35.16666667;6;-2.505510711;57.84515323;15.4207737148914
2011;12;17;9.666666667;33.66666667;5;-13.53376281;72.49245;20.5129835718071
2011;12;18;42;29.33333333;5;-14.5292611;59.89384923;15.9157392686804
2011;12;19;27.5;22;4;-9.227336231;50.55638324;13.4080551139375
2011;12;20;39;30.16666667;3;-12.22112698;66.08949609;22.1171171171171
2011;12;21;32.66666667;16.33333333;3;-9.04191245;47.29699763;20.4965553789083
2011;12;22;23;18.5;7;-2.029105868;87.71615515;20.570747217806
2011;12;23;21.66666667;33;7;-10.03973921;52.88543862;17.9480657127716
2011;12;24;42;30.16666667;5;-18.91392425;59.99411212;16.4059353471118
2011;12;25;39.66666667;29.5;3;-15.78477181;45.46175287;23.1128775834658
2011;12;26;27.66666667;26.83333333;6;-7.395296492;65.09289527;23.2448330683625
2011;12;27;24.33333333;25.83333333;3;-2.575209562;76.26548893;19.4181240063593
2011;12;28;10;34.16666667;4;-5.864017386;50.14362939;18.6862745098039
2011;12;29;11;34.33333333;8;-17.13644831;80.58235626;16.010333863275
2011;12;30;32.33333333;29;6;-15.46266687;38.17952221;19.154213036566
2011;12;31;10.66666667;27.33333333;2;-6.918193108;70.4259886;22.1335453100159
2012;1;1;19.66666667;23;5;-2.45024837;79.65536342;21.0306041335453
2012;1;2;12.66666667;28;2;-4.612387457;61.36112795;21.5357710651828
2012;1;3;21;32.2;5;-17.36494877;76.9946146;19.7317170111288
2012;1;4;21;30;1;-19.09826141;58.17436891;18.3501589825119
2012;1;5;25.33333333;29.8;4;-13.78213288;56.18123074;20.8143879173291
2012;1;6;11.66666667;29.2;5;-16.07000931;50.86849689;19.3092209856916
2012;1;7;28.33333333;26.8;8;-7.987038187;80.09003166;23.5047694753577
2012;1;8;21.66666667;28.2;4;-11.72112698;63.24083898;22.566772655008
2012;1;9;37.33333333;23.4;4;-12.24324744;47.23734326;24.0926073131956
2012;1;10;42.33333333;32.8;10;-9.042843837;43.68348935;21.6593799682035
2012;1;11;30.33333333;31.8;4;-18.92207389;43.59312525;21.7007154213037
2012;1;12;11;31.6;4;-10.70304253;76.58174351;19.9996025437202
2012;1;13;14.33333333;31;3;-6.202809686;75.26207601;22.4328298887122
2012;1;14;10.33333333;31;3;-17.63264514;61.59000598;17.9900635930048
2012;1;15;25.33333333;29.4;3;-22.42067681;59.94084604;25.2162162162162
2012;1;16;43.66666667;28.4;5;-17.14816827;41.68010505;24.2269475357711
2012;1;17;48.66666667;23;2;-6.847330022;64.03065733;21.4121621621622
2012;1;18;12.33333333;34.75;6;-11.63567215;54.77389205;21.2575516693164
2012;1;19;30;33.2;5;-18.8983235;39.88699583;21.8966613672496
2012;1;20;10.66666667;29.4;4;-14.38963055;55.91967536;21.1372549019608
2012;1;21;45;30.2;3;-21.12977336;45.87285255;19.0926073131955
2012;1;22;74.66666667;29;4;-18.39708165;44.88171626;20.1852146263911
2012;1;23;79;28.6;2;-7.654299907;41.8816397;23.3398251192369
2012;1;24;20;24.6;5;-0.182163924;83.78482285;23.783386327504
2012;1;25;13.33333333;29;3;-6.880471903;70.76836146;20.566772655008
2012;1;26;29;32;7;-11.13753493;56.02481671;25.5047694753577
2012;1;27;12.66666667;32.2;6;-8.059453586;74.36764791;23.2984896661367
2012;1;28;18;27.6;1;-3.509391493;74.22845778;22.5047694753577
2012;1;29;18.66666667;36;2;-3.799285936;82.2615094;22.1852146263911
2012;1;30;30.66666667;33.8;2;-13.34244024;61.10626033;22.5357710651828
2012;1;31;27.66666667;32.2;1;-16.47997516;41.5631709;21.6903815580286
2012;2;1;9;32.6;1;-9.036168892;87.64303289;23.1438791732909
2012;2;2;40.66666667;31.6;3;-11.64824589;66.2166066;23.95826709062
2012;2;3;39;30.2;1;-13.842285;45.6969936;22.8656597774245
2012;2;4;28.33333333;34.6;4;-12.74363552;58.97036217;23.93759936407
2012;2;5;21.66666667;35.2;4;-14.56705992;37.19600887;26.6907790143084
2012;2;6;17;33.8;6;-4.767230674;66.96234768;22.5564387917329
2012;2;7;8.666666667;36;1;-12.06022974;56.71482729;22.1136724960254
2012;2;8;22.33333333;33;6;-14.8159733;40.10520783;22.5254372019078
2012;2;9;51.33333333;30.6;5;-9.947842285;48.5292869;23.7730524642289
2012;2;10;56.66666667;27;2;-8.229587085;51.35438202;22.9689984101749
2012;2;11;15.33333333;33.4;5;-13.96755666;67.00850938;24.783386327504
2012;2;12;14.66666667;32.8;2;-19.82792611;72.29236672;26.4224960254372
2012;2;13;42.33333333;33.8;4;-20.51963676;56.43587225;17.9793322734499
2012;2;14;59.66666667;30.8;5;-14.33840422;27.18740209;23.8759936406995
2012;2;15;64;33.8;1;-3.151816206;67.51048385;24.6180445151033
2012;2;16;51.66666667;21.4;5;-1.184181931;83.60393384;27.2468203497615
2012;2;17;22.66666667;31.4;6;-0.690546414;84.03602395;25.2778219395866
2012;2;18;9.333333333;36;3;-3.519869606;79.0663867;23.4018282988871
2012;2;19;14.66666667;40.4;3;-9.35610059;67.18188447;23.2682829888712
2012;2;20;18.33333333;37;5;-11.8626203;53.43579353;23.7007154213037
2012;2;21;38;32.4;4;-9.421608196;42.58292075;23.9892686804452
2012;2;22;26.5;30.4;1;-2.638699162;68.90224161;22.95826709062
2012;2;23;26.5;32.2;3;-0.228655697;76.9558091;27.4741653418124
2012;2;24;26.5;34.8;7;-4.797112698;61.05383051;24.4841017488076
2012;2;25;7.333333333;34;5;-2.947609438;79.2715553;24.6387122416534
2012;2;26;20;38.4;6;-12.0302701;68.83717025;27.8656597774245
2012;2;27;13.66666667;35.4;8;-14.12364173;57.56375319;26.4634340222576
2012;2;28;29.66666667;35.8;6;-10.08460106;65.07229288;25.2778219395866
2012;2;29;26.66666667;37.2;4;-12.49805961;44.45654786;27.7829888712242
2012;3;1;8.333333333;38.6;3;-10.23160509;81.5392617;25.751987281399
2012;3;2;10;36.6;6;-7.564343372;75.47170442;23.6490461049285
2012;3;3;13.33333333;40.2;5;-1.952499224;71.9278347;24.9686009538951
2012;3;4;25;38.4;4;-5.696988513;71.57053454;28.9379968203498
2012;3;5;19;34.2;1;-12.15305806;67.5613622;34.06240063593
2012;3;6;34;36.25;5;-13.48137224;46.22398356;25.95826709062
2012;3;7;46.66666667;37.8;0;-4.24464452;36.40797015;24.9272655007949
2012;3;8;41.66666667;38.6;4;3.668814033;67.74114662;29.2468203497615
2012;3;9;21;38.8;4;-5.867432474;68.6354681;28.2571542130366
2012;3;10;26.66666667;38;7;-10.13574977;57.81667309;27.1025437201908
2012;3;11;37;43.6;6;-3.88784539;48.12461429;24.2058823529412
2012;3;12;27;41.4;5;0.839102763;47.39277657;25.9173290937997
2012;3;13;19.33333333;39.6;4;-0.133421298;85.50874792;24.0099364069952
2012;3;14;10;35;0;-2.580332195;92.5154477;21.0409379968204
2012;3;15;14;35.4;7;-2.151816206;73.56367879;34.5870429252782
2012;3;16;29.33333333;34.6;3;-0.523595157;82.67856151;27.1438791732909
2012;3;17;28.66666667;30.4;4;1.630083825;62.216149;35.4014308426073
2012;3;18;34.66666667;48.8;5;7.820863086;60.72043973;34.9272655007949
2012;3;19;40;38.8;2;4.880006209;71.42366978;26.8036565977742
2012;3;20;40.66666667;50.2;3;7.982226017;46.74196052;29.8962639109698
2012;3;21;37.33333333;48;3;10.55960882;46.83741857;27.4014308426073
2012;3;22;29.33333333;38.2;8;9.752406085;54.39238488;27.0752517223105
2012;3;23;12.33333333;44.8;9;3.654610369;61.63519654;25.6316905140434
2012;3;24;16.33333333;41;4;1.120925179;61.36741265;29.2364864864865
2012;3;25;26.33333333;39.25;7;0.486572493;85.10742933;25.154213036566
2012;3;26;14;38;3;-6.034073269;70.54037051;26.6180445151033
2012;3;27;14;42.2;4;-5.671375349;49.7439254;27.0818759936407
2012;3;28;11.33333333;37.2;2;-3.450481217;90.35723456;29.8859300476948
2012;3;29;14;38.6;3;-1.53655697;82.85382027;30.8755961844197
2012;3;30;12;40;3;-3.853616889;68.48671464;32.0818759936407
2012;3;31;25.66666667;44.6;7;-2.26676498;48.26633402;27.7209856915739
2012;4;1;26.33333333;45.6;4;-1.195824278;51.92623097;27.751987281399
2012;4;2;11.66666667;47;7;-0.912371934;59.73107049;27.5663751987281
2012;4;3;10;41.8;4;0.758149643;58.7415894;31.6899841017488
2012;4;4;8.666666667;41.6;5;1.1636914;75.69055341;29.4427662957075
2012;4;5;7.333333333;40.8;3;0.494566905;81.49602304;29.8036565977742
2012;4;6;8.333333333;47.4;6;0.390173859;68.66222213;25.360492845787
2012;4;7;11;42.4;2;0.47128221;80.287019;26.7623211446741
2012;4;8;10.66666667;43.4;3;2.050760633;77.3031349;24.3088235294118
2012;4;9;11.66666667;35.4;3;1.945824278;75.40024445;29.164546899841
2012;4;10;11;38;5;2.322881093;69.69593346;32.0302066772655
2012;4;11;11.66666667;34.2;4;4.862853151;73.63137171;29.7003179650238
2012;4;12;19;40.2;5;3.174479975;63.10909618;37.1331478537361
2012;4;13;16.66666667;47.4;1;3.949472214;40.34020785;36.0198728139905
2012;4;14;17.33333333;46.2;7;6.717711891;42.7477042;27.5767090620032
2012;4;15;24;55;4;11.08855945;54.23466282;30.8962639109698
2012;4;16;25.33333333;52;6;16.28042533;48.84256793;33.0508744038156
2012;4;17;15.33333333;42.8;4;9.180844458;58.66617216;24.6180445151033
2012;4;18;10;44.4;5;3.892735175;60.87638548;26.8139904610493
2012;4;19;22.33333333;48;1;6.525923626;40.48285039;27.0818759936407
2012;4;20;12;36.2;3;3.322104936;84.1997779;25.9169316375199
2012;4;21;7.333333333;38.8;3;0.989366656;86.98536567;23.0099364069952
2012;4;22;8;40.4;4;0.932008693;83.2566951;30.2364864864865
2012;4;23;6;38.75;4;2.120304253;80.58299765;16.5977742448331
2012;4;24;10.66666667;34;4;5.908180689;75.53547783;20.3948065712771
2012;4;25;14.66666667;43.8;4;4.892812791;72.05596481;31.5696873343932
2012;4;26;11.33333333;42.25;5;4.590344613;61.37621019;29.2501324854266
2012;4;27;9;37.5;2;0.834678671;79.2244264;26.0922098569157
2012;4;28;12;46.75;4;-0.527475939;68.62115311;30.0715421303657
2012;4;29;9.5;44.5;2;-0.46165787;65.150418;24.2162162162162
2012;4;30;16;38;1;4.566283763;51.29256189;23.2575516693164
2012;5;1;13.66666667;42.75;2;5.742626514;70.19849125;21.1616322204558
2012;5;2;11.33333333;33;3;8.547888854;69.70839772;25.8139904610493
2012;5;3;18;30.75;6;10.58786091;68.27253773;33.2125066242714
2012;5;4;15;26.5;2;9.168348339;77.49706335;36.552729199788
2012;5;5;19;38;1;6.909034461;61.36809159;28.8516163222046
2012;5;6;18.66666667;45;0;5.930922074;46.0758904;20.6354001059884
2012;5;7;24;52.25;9;8.080021732;34.53323666;22.2951775304717
2012;5;8;19;41.5;2;7.467401428;74.20652713;27.4117647058824
2012;5;9;14.66666667;29.5;4;8.817059919;82.36232798;27.4531001589825
2012;5;10;11;32.25;4;6.742781745;85.93646911;29.1202967673556
2012;5;11;20.66666667;38.25;6;7.2385905;62.9809816;35.3158452570218
2012;5;12;13.33333333;39.25;7;7.965072959;43.4885377;28.1748807631161
2012;5;13;19.66666667;39.25;7;11.54369761;64.27301231;33.8309485956545
2012;5;14;22;45.5;4;12.12534927;46.51756683;22.353471118177
2012;5;15;26;40.25;5;13.70079168;58.77786494;27.9719130895601
2012;5;16;15.33333333;50.5;3;15.91035393;67.1485673;34.109167991521
2012;5;17;10;33.75;3;7.268782987;74.05965936;44.3460519342873
2012;5;18;11.66666667;40.5;4;9.528795405;44.63453994;38.2877583465819
2012;5;19;26;50.75;3;15.48470972;56.43775605;26.3328033916269
2012;5;20;31.33333333;60.75;4;16.92626514;42.64307429;26.4737678855326
2012;5;21;33.33333333;57.5;3;19.38388699;45.00498868;30.0545839957604
2012;5;22;17.33333333;39.25;3;14.66190624;81.34636991;29.8309485956545
2012;5;23;14;38;7;14.77406085;62.50698559;27.5113937466879
2012;5;24;19.33333333;44;2;16.6145607;43.41333694;28.1711711711712
2012;5;25;14;44.25;2;20.40918969;69.2237501;25.7556968733439
2012;5;26;45;42;2;14.67486805;68.53187904;21.9342872284049
2012;5;27;12.66666667;42.5;4;11.33545483;50.34707338;26.8722840487547
2012;5;28;13.66666667;35.75;1;10.39778019;85.97334011;22.2331743508214
2012;5;29;11;32;6;10.82901273;77.64660127;26.8966613672496
2012;5;30;13.66666667;39.5;1;15.82730518;64.80063018;18.3158452570218
2012;5;31;14;30.75;3;10.67921453;69.41733493;17.5357710651828
2012;6;1;13.66666667;37.25;4;10.81511953;46.74496395;23.8929517753047
2012;6;2;12.33333333;27.75;4;12.48812481;85.89779301;25.9136195018548
2012;6;3;10.33333333;25.75;5;10.21709097;93.04334763;20.8553259141494
2012;6;4;10.33333333;36.25;1;10.54742316;68.66095496;24.6180445151033
2012;6;5;14;36.25;3;10.88311084;55.51307051;25.4324324324324
2012;6;6;12.33333333;29.25;2;10.70738901;68.9654209;24.6800476947536
2012;6;7;14.33333333;34;6;12.01614405;57.97819637;22.0512718600954
2012;6;8;17;39.25;2;13.31977647;64.42080078;39.4737678855326
2012;6;9;16.66666667;37;6;13.74588637;53.68201136;39.5147058823529
2012;6;10;15.66666667;32.8;5;12.9895995;54.98142665;20.3501589825119
2012;6;11;25;50.2;4;17.64420987;49.70674332;27.2778219395866
2012;6;12;25;57.6;2;21.00108662;61.30077466;23.8346581875994
2012;6;13;14.66666667;30.6;5;15.13559454;70.66030593;25.9892686804452
2012;6;14;13.33333333;38;2;13.0034927;53.02919671;29.2158187599364
2012;6;15;12.66666667;34.4;2;13.57257063;50.994669;29.7209856915739
2012;6;16;16.33333333;35.4;2;15.43045638;52.29707149;33.2054848966614
2012;6;17;19.66666667;43.8;5;18.0898013;52.13134455;23.3294912559618
2012;6;18;22;44.8;4;19.26560075;60.86637872;32.2158187599364
2012;6;19;34;48.4;4;17.7971127;64.20260466;28.5151033386328
2012;6;20;30;33.6;1;23.53065818;69.03333301;19.8553259141494
2012;6;21;25.5;43.6;4;22.41392425;66.29172194;24.1438791732909
2012;6;22;26.33333333;41.2;1;22.41664079;63.53152781;18.5254372019078
2012;6;23;19;26.6;6;17.71934182;71.16770662;21.6800476947536
2012;6;24;24.5;34.8;6;17.78469419;53.60316618;21.7213831478537
2012;6;25;6.5;27;6;14.71685812;86.52834073;18.9996025437202
2012;6;26;10.5;29.6;0;14.76428128;87.69292506;38.6383147853736
2012;6;27;14.33333333;29.6;3;15.47888854;74.3550241;22.6283783783784
2012;6;28;18;28.2;3;17.113086;64.3856767;14.0306041335453
2012;6;29;29;57.4;2;19.32683949;62.73105968;15.8346581875994
2012;6;30;27.66666667;34.2;6;19.00434648;67.26756628;16.5047694753577
2012;7;1;22.66666667;20.8;3;16.74340267;66.40075908;26.2678855325914
2012;7;2;19;22.8;2;17.30960882;62.36876205;16.5564387917329
2012;7;3;15;25.6;4;16.45971748;60.6490339;25.4427662957075
2012;7;4;32.66666667;32.4;5;18.06108351;76.1507169;19.6387122416534
2012;7;5;13.33333333;23.4;3;19.50457932;68.87840203;20.7829888712242
2012;7;6;25;40.8;3;19.75504502;64.91566377;22.1232114467409
2012;7;7;23.33333333;30;2;20.96747904;69.2075213;25.0922098569157
2012;7;8;8.666666667;31;3;16.13800062;75.51778419;24.6184419713832
2012;7;9;10.33333333;32;1;15.50558833;59.76287542;37.8135930047695
2012;7;10;14.33333333;37.8;5;15.27972679;56.44981752;32.5767090620032
2012;7;11;21.33333333;37.2;4;15.48750388;48.23455476;34.0922098569157
2012;7;12;21.66666667;54.8;1;19.26940391;52.48461629;43.906200317965
2012;7;13;25.66666667;50.4;2;21.9101987;57.99971658;35.4324324324324
2012;7;14;23;46;2;22.44341819;62.52258893;27.2678855325914
2012;7;15;41.33333333;64.4;2;22.07404533;55.91270785;18.8346581875994
2012;7;16;25;53.8;8;21.14521888;73.55657992;16.0099364069952
2012;7;17;26.66666667;31;6;17.30541757;85.76103278;27.1025437201908
2012;7;18;14;28.6;0;16.37674635;65.67194553;25.0922098569157
2012;7;19;12.33333333;23.4;5;12.72446445;59.00095828;34.9888712241653
2012;7;20;19.66666667;37.6;3;15.204362;52.0929644;38.2158187599364
2012;7;21;28;37.2;3;17.52514747;53.98212894;28.5663751987281
2012;7;22;25.33333333;51.8;6;20.75062093;63.0554572;19.6903815580286
2012;7;23;28.66666667;55.6;2;21.05859981;59.46122599;26.0922098569157
2012;7;24;8;42.2;2;18.50589879;77.30989683;24.7726550079491
2012;7;25;8.666666667;30.6;2;17.79012729;62.98732733;23.2472178060413
2012;7;26;16;38.8;0;18.54835455;71.9189489;23.947933227345
2012;7;27;19.66666667;34.6;4;19.05642658;64.40989357;31.525039745628
2012;7;28;12;30.4;2;17.05572803;57.77780011;34.6693163751987
2012;7;29;13.33333333;34.8;0;18.65437752;52.93371631;31.6899841017488
2012;7;30;26;47.2;4;19.66532133;48.31872317;39.9475357710652
2012;7;31;20;51.6;5;20.99060851;52.80139718;27.751987281399
2012;8;1;17.66666667;48.4;3;20.60633344;59.33381047;25.4944356120827
2012;8;2;22.66666667;58.2;1;22.67929215;65.47857025;37.7106518282989
2012;8;3;15.66666667;40.4;0;20.73502018;62.50513485;26.2364864864865
2012;8;4;13;34;3;19.63606023;51.85601381;30.2158187599364
2012;8;5;12.5;50.8;2;23.38085998;58.75660207;25.1025437201908
2012;8;6;9;39.25;3;16.53710028;74.66269383;16.8449920508744
2012;8;7;14.66666667;45.25;2;17.18177585;53.36482009;25.4328298887122
2012;8;8;16.33333333;41.75;3;19.68325054;68.47529485;21.0099364069952
2012;8;9;14;24;2;18.99790438;71.14578;23.0202702702703
2012;8;10;12;34.6;5;15.38862155;90.86208658;23.2881558028617
2012;8;11;12.33333333;29.6;4;16.62915244;82.18581901;23.2881558028617
2012;8;12;13.66666667;31.2;2;19.41213909;73.81838302;19.8759936406995
2012;8;13;17;35.4;2;19.69753182;71.32623367;14.8863275039746
2012;8;14;29;35;2;20.11673393;67.35398441;19.4121621621622
2012;8;15;23.66666667;27.2;4;18.7197299;80.00545236;17.8346581875994
2012;8;16;14;20.6;2;17.79004967;84.3603388;23.4427662957075
2012;8;17;16;27.2;2;18.4404688;71.64925269;33.2054848966614
2012;8;18;17;26;3;14.72764669;66.64378362;21.3088235294118
2012;8;19;16.66666667;35.2;7;14.60159888;53.23700162;36.329093799682
2012;8;20;20;49.2;3;16.22749146;58.0245739;28.1128775834658
2012;8;21;19.66666667;31;2;14.06224775;60.70373497;31.2261526232114
2012;8;22;20.66666667;53;5;16.45001552;59.68718555;30.0306041335453
2012;8;23;16.66666667;42;2;17.46941943;61.43272054;40.9268680445151
2012;8;24;18.33333333;42.2;2;16.10734244;53.15079108;31.3807631160572
2012;8;25;41;38.6;8;19.5520801;60.94529209;17.954954954955
2012;8;26;39.33333333;63;2;21.45956225;56.37470609;17.7350291467938
2012;8;27;26.66666667;47.2;0;19.06418814;65.75644597;29.6110227874934
2012;8;28;16.33333333;27;2;15.95366346;78.7030332;33.9099099099099
2012;8;29;13;25.33333333;4;14.49029804;60.73602749;24.1128775834658
2012;8;30;12.33333333;43;5;17.51451413;66.57045728;22.6147323794383
2012;8;31;18;49.75;3;19.47392114;64.46294148;24.2125066242714
2012;9;1;15.33333333;33;3;14.13311084;56.36438618;27.3328033916269
2012;9;2;17.33333333;31.5;0;14.29726793;53.8043909;21.3948065712771
2012;9;3;20;35.75;1;15.07435579;48.9387058;19.5357710651828
2012;9;4;20.66666667;38.5;4;17.44986029;64.28605483;25.6730259671436
2012;9;5;16.66666667;31.25;6;19.27421608;70.33432307;30.3704292527822
